"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2017,"45 to 49 years","Rank of leading causes of death",30,30,28,30,30,30,15,30,30,30,30,13,16,30,1,18,24,6,20,22,30,28,3,22,7,24,12,8,30,10,30,17,18,30,20,5,30,14,24,30,0,0,24,11,2,4,9,30,30,30,0
2017,"50 to 54 years","Number of deaths",0,0,3,0,0,0,24,0,0,0,0,21,23,0,1383,20,4,128,3,6,5,1,949,14,117,8,27,43,0,82,0,6,4,0,5,187,4,35,0,1,0,0,1,34,589,324,24,0,0,2,641
2017,"50 to 54 years","Percentage of deaths",0,0,0.1,0,0,0,0.5,0,0,0,0,0.4,0.5,0,29.3,0.4,0.1,2.7,0.1,0.1,0.1,0,20.1,0.3,2.5,0.2,0.6,0.9,0,1.7,0,0.1,0.1,0,0.1,4,0.1,0.7,0,0,0,0,0,0.7,12.5,6.9,0.5,0,0,0,13.6
2017,"50 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,1.8,0,0,0,0,1.6,1.7,0,104.5,1.5,0.3,9.7,0.2,0.5,0.4,0.1,71.7,1.1,8.8,0.6,2,3.2,0,6.2,0,0.5,0.3,0,0.4,14.1,0.3,2.6,0,0.1,0,0,0.1,2.6,44.5,24.5,1.8,0,0,0.2,48.4
2017,"50 to 54 years","Rank of leading causes of death",33,33,27,33,33,33,13,33,33,33,33,16,15,33,1,17,24,6,27,20,22,30,2,18,7,19,12,9,33,8,33,20,24,33,22,5,24,10,33,30,0,0,30,11,3,4,13,33,33,29,0
2017,"55 to 64 years","Number of deaths",1,0,9,0,0,1,61,2,0,0,0,97,40,0,6939,78,18,551,8,8,34,28,3699,49,443,22,105,198,1,520,5,40,35,7,14,662,13,99,4,0,0,0,0,90,1067,569,26,1,0,12,2264
2017,"55 to 64 years","Percentage of deaths",0,0,0.1,0,0,0,0.3,0,0,0,0,0.5,0.2,0,38.9,0.4,0.1,3.1,0,0,0.2,0.2,20.8,0.3,2.5,0.1,0.6,1.1,0,2.9,0,0.2,0.2,0,0.1,3.7,0.1,0.6,0,0,0,0,0,0.5,6,3.2,0.1,0,0,0.1,12.7
2017,"55 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.4,0,0,0,2.4,0.1,0,0,0,3.9,1.6,0,276.7,3.1,0.7,22,0.3,0.3,1.4,1.1,147.5,2,17.7,0.9,4.2,7.9,0,20.7,0.2,1.6,1.4,0.3,0.6,26.4,0.5,3.9,0.2,0,0,0,0,3.6,42.5,22.7,1,0,0,0.5,90.3
2017,"55 to 64 years","Rank of leading causes of death",35,39,28,39,39,35,15,34,39,39,39,12,17,39,1,14,24,6,29,29,20,21,2,16,8,23,10,9,35,7,32,17,19,31,25,4,26,11,33,39,0,0,39,13,3,5,22,35,39,27,0
2017,"55 to 59 years","Number of deaths",0,0,3,0,0,1,24,1,0,0,0,47,19,0,2684,37,5,225,3,3,9,8,1541,20,183,10,39,80,0,183,0,16,15,1,5,291,5,39,2,0,0,0,0,45,571,327,14,1,0,8,998
2017,"55 to 59 years","Percentage of deaths",0,0,0,0,0,0,0.3,0,0,0,0,0.6,0.3,0,36,0.5,0.1,3,0,0,0.1,0.1,20.6,0.3,2.5,0.1,0.5,1.1,0,2.5,0,0.2,0.2,0,0.1,3.9,0.1,0.5,0,0,0,0,0,0.6,7.7,4.4,0.2,0,0,0.1,13.4
2017,"55 to 59 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0.1,1.8,0.1,0,0,0,3.5,1.4,0,200.8,2.8,0.4,16.8,0.2,0.2,0.7,0.6,115.3,1.5,13.7,0.7,2.9,6,0,13.7,0,1.2,1.1,0.1,0.4,21.8,0.4,2.9,0.1,0,0,0,0,3.4,42.7,24.5,1,0.1,0,0.6,74.7
2017,"55 to 59 years","Rank of leading causes of death",36,36,28,36,36,32,15,32,36,36,36,10,17,36,1,14,25,6,28,28,22,23,2,16,7,21,12,9,36,7,36,18,19,32,25,5,25,12,31,36,0,0,36,11,3,4,20,32,36,23,0
2017,"60 to 64 years","Number of deaths",1,0,6,0,0,0,37,1,0,0,0,50,21,0,4255,41,13,326,5,5,25,20,2158,29,260,12,66,118,1,337,5,24,20,6,9,371,8,60,2,0,0,0,0,45,496,242,12,0,0,4,1266
2017,"60 to 64 years","Percentage of deaths",0,0,0.1,0,0,0,0.4,0,0,0,0,0.5,0.2,0,41.1,0.4,0.1,3.1,0,0,0.2,0.2,20.8,0.3,2.5,0.1,0.6,1.1,0,3.3,0,0.2,0.2,0.1,0.1,3.6,0.1,0.6,0,0,0,0,0,0.4,4.8,2.3,0.1,0,0,0,12.2
2017,"60 to 64 years","Age-specific mortality rate per 100,000 population",0.1,0,0.5,0,0,0,3.2,0.1,0,0,0,4.3,1.8,0,363.2,3.5,1.1,27.8,0.4,0.4,2.1,1.7,184.2,2.5,22.2,1,5.6,10.1,0.1,28.8,0.4,2,1.7,0.5,0.8,31.7,0.7,5.1,0.2,0,0,0,0,3.8,42.3,20.7,1,0,0,0.3,108.1
2017,"60 to 64 years","Rank of leading causes of death",34,37,27,37,37,37,15,34,37,37,37,12,19,37,1,14,22,6,29,29,17,20,2,16,7,23,10,9,34,5,29,18,20,27,25,4,26,11,33,37,0,0,37,13,3,8,23,37,37,32,0
2017,"65 to 74 years","Number of deaths",0,0,14,0,1,0,172,0,0,0,0,50,23,0,11895,176,34,962,12,6,282,178,5869,87,1016,42,196,420,4,1480,22,84,42,6,34,683,26,257,8,10,0,0,1,48,755,286,12,1,0,14,3834
2017,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.2,0.1,0,41,0.6,0.1,3.3,0,0,1,0.6,20.2,0.3,3.5,0.1,0.7,1.4,0,5.1,0.1,0.3,0.1,0,0.1,2.4,0.1,0.9,0,0,0,0,0,0.2,2.6,1,0,0,0,0,13.2
2017,"65 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.8,0,0.1,0,10,0,0,0,0,2.9,1.3,0,694.3,10.3,2,56.2,0.7,0.4,16.5,10.4,342.6,5.1,59.3,2.5,11.4,24.5,0.2,86.4,1.3,4.9,2.5,0.4,2,39.9,1.5,15,0.5,0.6,0,0,0.1,2.8,44.1,16.7,0.7,0.1,0,0.8,223.8
2017,"65 to 74 years","Rank of leading causes of death",39,39,27,39,36,39,15,39,39,39,39,18,25,39,1,14,22,5,29,33,10,13,2,16,4,20,12,8,35,3,26,17,20,33,22,7,24,11,32,31,0,0,36,19,6,9,29,36,39,27,0
2017,"65 to 69 years","Number of deaths",0,0,7,0,0,0,76,0,0,0,0,29,12,0,5488,60,13,439,8,2,76,47,2717,40,414,17,86,169,1,572,6,29,17,1,11,378,15,92,4,4,0,0,1,24,359,168,7,0,0,4,1701
2017,"65 to 69 years","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.2,0.1,0,41.9,0.5,0.1,3.4,0.1,0,0.6,0.4,20.7,0.3,3.2,0.1,0.7,1.3,0,4.4,0,0.2,0.1,0,0.1,2.9,0.1,0.7,0,0,0,0,0,0.2,2.7,1.3,0.1,0,0,0,13
2017,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0.7,0,0,0,7.8,0,0,0,0,3,1.2,0,563.7,6.2,1.3,45.1,0.8,0.2,7.8,4.8,279.1,4.1,42.5,1.7,8.8,17.4,0.1,58.8,0.6,3,1.7,0.1,1.1,38.8,1.5,9.4,0.4,0.4,0,0,0.1,2.5,36.9,17.3,0.7,0,0,0.4,174.7
2017,"65 to 69 years","Rank of leading causes of death",37,37,27,37,37,37,12,37,37,37,37,17,24,37,1,14,23,4,26,33,12,15,2,16,5,20,11,8,34,3,29,17,20,34,25,6,22,10,30,30,0,0,34,19,7,9,27,37,37,30,0
2017,"70 to 74 years","Number of deaths",0,0,7,0,1,0,96,0,0,0,0,21,11,0,6407,116,21,523,4,4,206,131,3152,47,602,25,110,251,3,908,16,55,25,5,23,305,11,165,4,6,0,0,0,24,396,118,5,1,0,10,2133
2017,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.1,0,40.2,0.7,0.1,3.3,0,0,1.3,0.8,19.8,0.3,3.8,0.2,0.7,1.6,0,5.7,0.1,0.3,0.2,0,0.1,1.9,0.1,1,0,0,0,0,0,0.2,2.5,0.7,0,0,0,0.1,13.4
2017,"70 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.9,0,0.1,0,13,0,0,0,0,2.8,1.5,0,866.2,15.7,2.8,70.7,0.5,0.5,27.9,17.7,426.1,6.4,81.4,3.4,14.9,33.9,0.4,122.8,2.2,7.4,3.4,0.7,3.1,41.2,1.5,22.3,0.5,0.8,0,0,0,3.2,53.5,16,0.7,0.1,0,1.4,288.4
2017,"70 to 74 years","Rank of leading causes of death",38,38,28,38,36,38,15,38,38,38,38,22,25,38,1,13,22,5,32,32,9,11,2,17,4,18,14,8,35,3,24,16,18,30,21,7,25,10,32,29,0,0,38,20,6,12,30,36,38,27,0
2017,"75 to 84 years","Number of deaths",4,0,13,0,0,0,284,2,0,0,0,24,1,0,12462,280,48,1137,30,5,865,682,7597,153,1925,69,268,797,7,2051,37,222,69,9,45,298,68,473,15,27,0,0,0,20,1020,148,8,0,0,23,6091
2017,"75 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.1,0,0,33.4,0.8,0.1,3.1,0.1,0,2.3,1.8,20.4,0.4,5.2,0.2,0.7,2.1,0,5.5,0.1,0.6,0.2,0,0.1,0.8,0.2,1.3,0,0.1,0,0,0,0.1,2.7,0.4,0,0,0,0.1,16.3
2017,"75 to 84 years","Age-specific mortality rate per 100,000 population",0.5,0,1.6,0,0,0,34.4,0.2,0,0,0,2.9,0.1,0,1510.8,33.9,5.8,137.8,3.6,0.6,104.9,82.7,921,18.5,233.4,8.4,32.5,96.6,0.8,248.6,4.5,26.9,8.4,1.1,5.5,36.1,8.2,57.3,1.8,3.3,0,0,0,2.4,123.7,17.9,1,0,0,2.8,738.4
2017,"75 to 84 years","Rank of leading causes of death",35,38,30,38,38,38,12,36,38,38,38,26,37,38,1,13,21,5,24,34,7,9,2,16,4,18,14,8,33,3,23,15,18,31,22,11,20,10,29,25,0,0,38,28,6,17,32,38,38,27,0
2017,"75 to 79 years","Number of deaths",3,0,8,0,0,0,128,1,0,0,0,14,0,0,6301,127,21,542,14,1,334,241,3409,61,806,33,108,304,3,991,17,89,30,3,22,177,22,198,8,10,0,0,0,10,423,81,6,0,0,14,2541
2017,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.1,0,0,36.8,0.7,0.1,3.2,0.1,0,2,1.4,19.9,0.4,4.7,0.2,0.6,1.8,0,5.8,0.1,0.5,0.2,0,0.1,1,0.1,1.2,0,0.1,0,0,0,0.1,2.5,0.5,0,0,0,0.1,14.9
2017,"75 to 79 years","Age-specific mortality rate per 100,000 population",0.6,0,1.6,0,0,0,25.9,0.2,0,0,0,2.8,0,0,1275.7,25.7,4.3,109.7,2.8,0.2,67.6,48.8,690.2,12.3,163.2,6.7,21.9,61.5,0.6,200.6,3.4,18,6.1,0.6,4.5,35.8,4.5,40.1,1.6,2,0,0,0,2,85.6,16.4,1.2,0,0,2.8,514.4
2017,"75 to 79 years","Rank of leading causes of death",32,37,29,37,37,37,12,35,37,37,37,24,37,37,1,13,22,5,24,35,7,9,2,17,4,18,14,8,32,3,23,15,19,32,20,11,20,10,29,27,0,0,37,27,6,16,31,37,37,24,0
2017,"80 to 84 years","Number of deaths",1,0,5,0,0,0,156,1,0,0,0,10,1,0,6161,153,27,595,16,4,531,441,4188,92,1119,36,160,493,4,1060,20,133,39,6,23,121,46,275,7,17,0,0,0,10,597,67,2,0,0,9,3550
2017,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,30.5,0.8,0.1,2.9,0.1,0,2.6,2.2,20.8,0.5,5.5,0.2,0.8,2.4,0,5.3,0.1,0.7,0.2,0,0.1,0.6,0.2,1.4,0,0.1,0,0,0,0,3,0.3,0,0,0,0,17.6
2017,"80 to 84 years","Age-specific mortality rate per 100,000 population",0.3,0,1.5,0,0,0,47.1,0.3,0,0,0,3,0.3,0,1861.7,46.2,8.2,179.8,4.8,1.2,160.5,133.3,1265.5,27.8,338.1,10.9,48.3,149,1.2,320.3,6,40.2,11.8,1.8,7,36.6,13.9,83.1,2.1,5.1,0,0,0,3,180.4,20.2,0.6,0,0,2.7,1072.7
2017,"80 to 84 years","Rank of leading causes of death",35,38,31,38,38,38,12,35,38,38,38,26,35,38,1,13,21,6,25,32,7,9,2,16,3,20,11,8,32,4,23,14,19,30,22,15,18,10,29,24,0,0,38,26,5,17,34,38,38,28,0
2017,"85 and over","Number of deaths",1,0,20,0,0,0,387,1,0,0,0,11,1,0,8027,287,107,935,40,4,748,1263,9617,257,2364,127,284,1759,13,2117,36,484,69,7,65,128,90,752,21,94,0,0,0,15,1505,74,6,0,1,15,8939
2017,"85 and over","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.7,0.7,0.3,2.3,0.1,0,1.8,3.1,23.6,0.6,5.8,0.3,0.7,4.3,0,5.2,0.1,1.2,0.2,0,0.2,0.3,0.2,1.8,0.1,0.2,0,0,0,0,3.7,0.2,0,0,0,0,22
2017,"85 and over","Age-specific mortality rate per 100,000 population",0.4,0,7,0,0,0,135.7,0.4,0,0,0,3.9,0.4,0,2815.2,100.7,37.5,327.9,14,1.4,262.3,442.9,3372.8,90.1,829.1,44.5,99.6,616.9,4.6,742.5,12.6,169.7,24.2,2.5,22.8,44.9,31.6,263.7,7.4,33,0,0,0,5.3,527.8,26,2.1,0,0.4,5.3,3135
2017,"85 and over","Rank of leading causes of death",35,39,27,39,39,39,12,35,39,39,39,31,35,39,2,13,18,8,24,34,10,7,1,15,3,17,14,5,30,4,25,11,22,32,23,16,20,9,26,19,0,0,39,28,6,21,33,39,35,28,0
2017,"85 to 89 years","Number of deaths",0,0,15,0,0,0,192,0,0,0,0,7,1,0,4961,144,48,569,16,3,476,636,4853,113,1176,55,159,741,5,1147,21,223,39,6,31,84,44,371,7,44,0,0,0,7,727,44,4,0,0,4,4303
2017,"85 to 89 years","Percentage of deaths",0,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,23.3,0.7,0.2,2.7,0.1,0,2.2,3,22.8,0.5,5.5,0.3,0.7,3.5,0,5.4,0.1,1,0.2,0,0.1,0.4,0.2,1.7,0,0.2,0,0,0,0,3.4,0.2,0,0,0,0,20.2
2017,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,7.7,0,0,0,98.2,0,0,0,0,3.6,0.5,0,2538.1,73.7,24.6,291.1,8.2,1.5,243.5,325.4,2482.9,57.8,601.7,28.1,81.3,379.1,2.6,586.8,10.7,114.1,20,3.1,15.9,43,22.5,189.8,3.6,22.5,0,0,0,3.6,371.9,22.5,2,0,0,2,2201.5
2017,"85 to 89 years","Rank of leading causes of death",36,36,26,36,36,36,12,36,36,36,36,27,35,36,1,14,18,8,25,34,9,7,2,15,3,17,13,5,31,4,24,11,22,30,23,16,19,10,27,19,0,0,36,27,6,19,32,36,36,32,0
2017,"90 years and over","Number of deaths",1,0,5,0,0,0,195,1,0,0,0,4,0,0,3066,143,59,366,24,1,272,627,4764,144,1188,72,125,1018,8,970,15,261,30,1,34,44,46,381,14,50,0,0,0,8,778,30,2,0,1,11,4636
2017,"90 years and over","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.8,0.7,0.3,1.9,0.1,0,1.4,3.2,24.6,0.7,6.1,0.4,0.6,5.2,0,5,0.1,1.3,0.2,0,0.2,0.2,0.2,2,0.1,0.3,0,0,0,0,4,0.2,0,0,0,0.1,23.9
2017,"90 years and over","Age-specific mortality rate per 100,000 population",1.1,0,5.6,0,0,0,217.5,1.1,0,0,0,4.5,0,0,3419,159.5,65.8,408.1,26.8,1.1,303.3,699.2,5312.5,160.6,1324.8,80.3,139.4,1135.2,8.9,1081.7,16.7,291.1,33.5,1.1,37.9,49.1,51.3,424.9,15.6,55.8,0,0,0,8.9,867.6,33.5,2.2,0,1.1,12.3,5169.8
2017,"90 years and over","Rank of leading causes of death",33,38,30,38,38,38,12,33,38,38,38,31,38,38,2,14,17,9,24,33,10,7,1,13,3,16,15,4,28,5,25,11,22,33,21,20,19,8,26,18,0,0,38,28,6,22,32,38,33,27,0
2018,"All ages","Number of deaths",5,0,49,0,0,1,964,4,0,0,0,237,112,1,42104,950,208,3747,92,50,1864,2099,28652,554,5744,221,936,3936,26,6436,107,937,225,18,198,2212,214,1734,57,149,0,0,560,552,7710,2880,274,8,0,83,27573
2018,"All ages","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.2,0.1,0,29.1,0.7,0.1,2.6,0.1,0,1.3,1.5,19.8,0.4,4,0.2,0.6,2.7,0,4.5,0.1,0.6,0.2,0,0.1,1.5,0.1,1.2,0,0.1,0,0,0.4,0.4,5.3,2,0.2,0,0,0.1,19.1
2018,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0,5.2,0,0,0,0,1.3,0.6,0,229,5.2,1.1,20.4,0.5,0.3,10.1,11.4,155.9,3,31.2,1.2,5.1,21.4,0.1,35,0.6,5.1,1.2,0.1,1.1,12,1.2,9.4,0.3,0.8,0,0,3,3,41.9,15.7,1.5,0,0,0.5,150
2018,"All ages","Rank of leading causes of death",38,42,34,42,42,40,13,39,42,42,42,21,28,40,1,14,25,7,30,33,11,10,2,18,5,23,16,6,35,4,29,15,22,36,26,9,24,12,32,27,0,0,17,19,3,8,20,37,42,31,0
2018,"1 to 14 years","Number of deaths",0,0,1,0,0,0,4,0,0,0,0,0,0,0,68,1,2,0,0,1,0,0,4,0,5,0,0,10,2,5,0,2,0,0,0,0,0,0,0,0,0,0,3,25,71,22,3,0,0,0,109
2018,"1 to 14 years","Percentage of deaths",0,0,0.3,0,0,0,1.2,0,0,0,0,0,0,0,20.1,0.3,0.6,0,0,0.3,0,0,1.2,0,1.5,0,0,3,0.6,1.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0.9,7.4,21,6.5,0.9,0,0,0,32.2
2018,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2.4,0,0.1,0,0,0,0,0,0.1,0,0.2,0,0,0.4,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.5,0.8,0.1,0,0,0,3.8
2018,"1 to 14 years","Rank of leading causes of death",18,18,15,18,18,18,8,18,18,18,18,18,18,18,2,15,12,18,18,15,18,18,8,18,6,18,18,5,12,6,18,12,18,18,18,18,18,18,18,18,0,0,10,3,1,4,10,18,18,18,0
2018,"1 to 4 years","Number of deaths",0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,2,0,0,0,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,17,28,0,0,0,0,0,49
2018,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,12.2,0,1.5,0,0,0,0,0,1.5,0,0,0,0,5.3,1.5,1.5,0,0.8,0,0,0,0,0,0,0,0,0,0,2.3,13,21.4,0,0,0,0,0,37.4
2018,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,2,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.9,0.2,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.4,2.1,3.5,0,0,0,0,0,6.1
2018,"1 to 4 years","Rank of leading causes of death",12,12,12,12,12,12,6,12,12,12,12,12,12,12,3,12,6,12,12,12,12,12,6,12,12,12,12,4,6,6,12,11,12,12,12,12,12,12,12,12,0,0,5,2,1,12,12,12,12,12,0
2018,"5 to 9 years","Number of deaths",0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,2,0,0,0,0,26
2018,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,34.4,0,0,0,0,1.1,0,0,0,0,2.2,0,0,1.1,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,21.1,2.2,0,0,0,0,28.9
2018,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.8,0.2,0,0,0,0,2.5
2018,"5 to 9 years","Rank of leading causes of death",10,10,10,10,10,10,4,10,10,10,10,10,10,10,1,10,10,10,10,8,10,10,10,10,4,10,10,8,10,4,10,10,10,10,10,10,10,10,10,10,0,0,10,3,2,4,10,10,10,10,0
2018,"10 to 14 years","Number of deaths",0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,2,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,20,3,0,0,0,34
2018,"10 to 14 years","Percentage of deaths",0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,17.9,0.9,0,0,0,0,0,0,1.7,0,2.6,0,0,1.7,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,3.4,20.5,17.1,2.6,0,0,0,29.1
2018,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0.1,0,0,0,0,0,0,0.2,0,0.3,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,2.4,2,0.3,0,0,0,3.4
2018,"10 to 14 years","Rank of leading causes of death",13,13,9,13,13,13,13,13,13,13,13,13,13,13,2,9,13,13,13,13,13,13,7,13,5,13,13,7,13,9,13,9,13,13,13,13,13,13,13,13,0,0,13,4,1,3,5,13,13,13,0
2018,"15 to 24","Number of deaths",1,0,0,0,0,1,4,0,0,0,0,0,0,0,74,0,1,5,0,0,0,0,23,0,10,0,2,7,0,3,0,2,1,0,0,1,0,1,0,0,0,0,1,28,464,388,66,1,0,1,387
2018,"15 to 24","Percentage of deaths",0.1,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,5,0,0.1,0.3,0,0,0,0,1.6,0,0.7,0,0.1,0.5,0,0.2,0,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0.1,1.9,31.5,26.4,4.5,0.1,0,0.1,26.3
2018,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3.1,0,0,0.2,0,0,0,0,1,0,0.4,0,0.1,0.3,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.2,19.7,16.5,2.8,0,0,0,16.5
2018,"15 to 24","Rank of leading causes of death",14,23,23,23,23,14,10,23,23,23,23,23,23,23,3,23,14,9,23,23,23,23,6,23,7,23,12,8,23,11,23,12,14,23,23,14,23,14,23,23,0,0,14,5,1,2,4,14,23,14,0
2018,"15 to 19 years","Number of deaths",1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,6,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,145,146,20,0,0,1,109
2018,"15 to 19 years","Percentage of deaths",0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,5,0,0,0.2,0,0,0,0,1.3,0,0.8,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,2.7,30.3,30.5,4.2,0,0,0.2,22.8
2018,"15 to 19 years","Age-specific mortality rate per 100,000 population",0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2.2,0,0,0.1,0,0,0,0,0.6,0,0.4,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,1.2,13.4,13.5,1.8,0,0,0.1,10.1
2018,"15 to 19 years","Rank of leading causes of death",9,15,15,15,15,15,9,15,15,15,15,15,15,15,3,15,15,9,15,15,15,15,6,15,8,15,15,7,15,15,15,9,15,15,15,15,15,15,15,15,0,0,9,5,2,1,4,15,15,9,0
2018,"20 to 24 years","Number of deaths",0,0,0,0,0,1,3,0,0,0,0,0,0,0,50,0,1,4,0,0,0,0,17,0,6,0,2,2,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,15,319,242,46,1,0,0,278
2018,"20 to 24 years","Percentage of deaths",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,5,0,0.1,0.4,0,0,0,0,1.7,0,0.6,0,0.2,0.2,0,0.3,0,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0,1.5,32.1,24.3,4.6,0.1,0,0,28
2018,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,3.9,0,0.1,0.3,0,0,0,0,1.3,0,0.5,0,0.2,0.2,0,0.2,0,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0,1.2,25.1,19.1,3.6,0.1,0,0,21.9
2018,"20 to 24 years","Rank of leading causes of death",20,20,20,20,20,13,9,20,20,20,20,20,20,20,3,20,13,8,20,20,20,20,5,20,7,20,11,11,20,9,20,13,13,20,20,13,20,13,20,20,0,0,20,6,1,2,4,13,20,20,0
2018,"25 to 34 years","Number of deaths",0,0,1,0,0,0,3,0,0,0,0,2,8,0,167,5,1,25,0,1,0,1,95,0,10,0,6,11,0,8,0,3,4,0,1,21,1,7,0,0,0,0,1,15,953,434,79,4,0,1,800
