"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2017,"1 to 14 years","Number of deaths",0,0,0,0,0,2,3,0,0,0,0,0,0,0,106,4,5,0,0,0,0,0,18,1,6,0,1,19,0,4,0,1,0,0,0,0,0,1,0,0,0,0,9,52,148,36,9,0,0,0,187
2017,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0.3,0.5,0,0,0,0,0,0,0,17.3,0.7,0.8,0,0,0,0,0,2.9,0.2,1,0,0.2,3.1,0,0.7,0,0.2,0,0,0,0,0,0.2,0,0,0,0,1.5,8.5,24.2,5.9,1.5,0,0,0,30.6
2017,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1.9,0.1,0.1,0,0,0,0,0,0.3,0,0.1,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2.7,0.7,0.2,0,0,0,3.4
2017,"1 to 14 years","Rank of leading causes of death",19,19,19,19,19,14,13,19,19,19,19,19,19,19,2,11,10,19,19,19,19,19,6,15,9,19,15,5,19,11,19,15,19,19,19,19,19,15,19,19,19,19,7,3,1,4,7,19,19,19,0
2017,"1 to 4 years","Number of deaths",0,0,0,0,0,2,2,0,0,0,0,0,0,0,34,1,2,0,0,0,0,0,6,1,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,31,63,0,2,0,0,0,88
2017,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,13.7,0.4,0.8,0,0,0,0,0,2.4,0.4,0.4,0,0,4.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,12.4,25.3,0,0.8,0,0,0,35.3
2017,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,2.2,0.1,0.1,0,0,0,0,0,0.4,0.1,0.1,0,0,0.7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,4,0,0.1,0,0,0,5.6
2017,"1 to 4 years","Rank of leading causes of death",15,15,15,15,15,7,7,15,15,15,15,15,15,15,2,11,7,15,15,15,15,15,5,11,11,15,15,4,15,11,15,15,15,15,15,15,15,15,15,15,15,15,6,3,1,15,7,15,15,15,0
2017,"5 to 9 years","Number of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,2,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14,44,0,3,0,0,0,47
2017,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,26.1,0,1.2,0,0,0,0,0,3.6,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,1.2,8.5,26.7,0,1.8,0,0,0,28.5
2017,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0.1,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,2.2,0,0.1,0,0,0,2.3
2017,"5 to 9 years","Rank of leading causes of death",12,12,12,12,12,12,8,12,12,12,12,12,12,12,2,12,6,12,12,12,12,12,4,12,8,12,12,8,12,12,12,12,12,12,12,12,12,8,12,12,12,12,6,3,1,12,5,12,12,12,0
2017,"10 to 14 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,1,0,0,0,0,0,6,0,4,0,1,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,7,41,36,4,0,0,0,52
2017,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,1.5,0.5,0,0,0,0,0,3,0,2,0,0.5,3.5,0,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1.5,3.5,20.7,18.2,2,0,0,0,26.3
2017,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.2,0.1,0,0,0,0,0,0.3,0,0.2,0,0.1,0.4,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.4,2.1,1.9,0.2,0,0,0,2.7
2017,"10 to 14 years","Rank of leading causes of death",15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,9,12,15,15,15,15,15,6,15,7,15,12,4,15,9,15,12,15,15,15,15,15,15,15,15,15,15,9,4,1,2,7,15,15,15,0
2017,"15 to 24","Number of deaths",0,0,3,0,0,1,5,0,0,0,0,1,2,0,143,7,7,14,0,1,0,0,44,0,12,0,1,8,0,11,0,3,1,1,1,3,0,3,0,0,0,1,1,32,807,547,107,3,0,0,331
2017,"15 to 24","Percentage of deaths",0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,6.8,0.3,0.3,0.7,0,0,0,0,2.1,0,0.6,0,0,0.4,0,0.5,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,1.5,38.4,26,5.1,0.1,0,0,15.8
2017,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,3.2,0.2,0.2,0.3,0,0,0,0,1,0,0.3,0,0,0.2,0,0.2,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.7,17.8,12.1,2.4,0.1,0,0,7.3
2017,"15 to 24","Rank of leading causes of death",29,29,14,29,29,20,13,29,29,29,29,20,19,29,3,11,11,7,29,20,29,29,5,29,8,29,20,10,29,9,29,14,20,20,20,14,29,14,29,29,29,20,20,6,1,2,4,14,29,29,0
2017,"15 to 19 years","Number of deaths",0,0,1,0,0,0,1,0,0,0,0,0,0,0,50,3,1,6,0,1,0,0,7,0,10,0,0,3,0,6,0,1,0,1,0,1,0,1,0,0,0,0,0,11,262,223,44,2,0,0,97
2017,"15 to 19 years","Percentage of deaths",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,6.8,0.4,0.1,0.8,0,0.1,0,0,1,0,1.4,0,0,0.4,0,0.8,0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,1.5,35.8,30.5,6,0.3,0,0,13.3
2017,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.1,0,0.3,0,0,0,0,0.3,0,0.5,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12.8,10.9,2.1,0.1,0,0,4.7
2017,"15 to 19 years","Rank of leading causes of death",21,21,13,21,21,21,13,21,21,21,21,21,21,21,3,10,13,8,21,13,21,21,7,21,6,21,21,10,21,8,21,13,21,13,21,13,21,13,21,21,21,21,21,5,1,2,4,12,21,21,0
2017,"20 to 24 years","Number of deaths",0,0,2,0,0,1,4,0,0,0,0,1,2,0,93,4,6,8,0,0,0,0,37,0,2,0,1,5,0,5,0,2,1,0,1,2,0,2,0,0,0,1,1,21,545,324,63,1,0,0,234
2017,"20 to 24 years","Percentage of deaths",0,0,0.1,0,0,0.1,0.3,0,0,0,0,0.1,0.1,0,6.8,0.3,0.4,0.6,0,0,0,0,2.7,0,0.1,0,0.1,0.4,0,0.4,0,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0.1,1.5,39.8,23.7,4.6,0.1,0,0,17.1
2017,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,3.8,0.2,0.2,0.3,0,0,0,0,1.5,0,0.1,0,0,0.2,0,0.2,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.8,22,13.1,2.5,0,0,0,9.5
2017,"20 to 24 years","Rank of leading causes of death",27,27,13,27,27,19,11,27,27,27,27,19,13,27,3,11,8,7,27,27,27,27,5,27,13,27,19,9,27,9,27,13,19,27,19,13,27,13,27,27,27,19,19,6,1,2,4,19,27,27,0
2017,"25 to 34 years","Number of deaths",0,0,2,0,0,0,6,0,0,0,0,2,3,0,369,11,3,47,2,3,0,0,159,0,30,0,10,22,0,12,0,4,0,1,2,52,1,2,0,0,0,14,2,42,1550,680,116,5,0,3,714
2017,"25 to 34 years","Percentage of deaths",0,0,0.1,0,0,0,0.2,0,0,0,0,0.1,0.1,0,9.5,0.3,0.1,1.2,0.1,0.1,0,0,4.1,0,0.8,0,0.3,0.6,0,0.3,0,0.1,0,0,0.1,1.3,0,0.1,0,0,0,0.4,0.1,1.1,40.1,17.6,3,0.1,0,0.1,18.5
2017,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,7.2,0.2,0.1,0.9,0,0.1,0,0,3.1,0,0.6,0,0.2,0.4,0,0.2,0,0.1,0,0,0,1,0,0,0,0,0,0.3,0,0.8,30.3,13.3,2.3,0.1,0,0.1,13.9
2017,"25 to 34 years","Rank of leading causes of death",30,30,22,30,30,30,15,30,30,30,30,22,18,30,3,13,18,7,22,18,30,30,4,30,9,30,14,10,30,12,30,17,30,28,22,6,28,22,30,30,30,11,22,8,1,2,5,16,30,18,0
2017,"25 to 29 years","Number of deaths",0,0,1,0,0,0,2,0,0,0,0,0,1,0,147,7,2,13,0,2,0,0,59,0,14,0,2,9,0,3,0,3,0,0,1,18,0,1,0,0,0,7,2,18,722,352,56,2,0,1,341
2017,"25 to 29 years","Percentage of deaths",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,8.2,0.4,0.1,0.7,0,0.1,0,0,3.3,0,0.8,0,0.1,0.5,0,0.2,0,0.2,0,0,0.1,1,0,0.1,0,0,0,0.4,0.1,1,40.4,19.7,3.1,0.1,0,0.1,19.1
2017,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,5.7,0.3,0.1,0.5,0,0.1,0,0,2.3,0,0.5,0,0.1,0.3,0,0.1,0,0.1,0,0,0,0.7,0,0,0,0,0,0.3,0.1,0.7,28.1,13.7,2.2,0.1,0,0,13.3
2017,"25 to 29 years","Rank of leading causes of death",26,26,21,26,26,26,15,26,26,26,26,26,21,26,3,11,15,9,26,15,26,26,4,26,8,26,15,10,26,13,26,13,26,26,21,6,26,21,26,26,26,11,15,6,1,2,5,15,26,21,0
2017,"30 to 34 years","Number of deaths",0,0,1,0,0,0,4,0,0,0,0,2,2,0,222,4,1,34,2,1,0,0,100,0,16,0,8,13,0,9,0,1,0,1,1,34,1,1,0,0,0,7,0,24,828,328,60,3,0,2,373
2017,"30 to 34 years","Percentage of deaths",0,0,0,0,0,0,0.2,0,0,0,0,0.1,0.1,0,10.7,0.2,0,1.6,0.1,0,0,0,4.8,0,0.8,0,0.4,0.6,0,0.4,0,0,0,0,0,1.6,0,0,0,0,0,0.3,0,1.2,39.8,15.7,2.9,0.1,0,0.1,17.9
2017,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0.1,0.1,0,8.7,0.2,0,1.3,0.1,0,0,0,3.9,0,0.6,0,0.3,0.5,0,0.4,0,0,0,0,0,1.3,0,0,0,0,0,0.3,0,0.9,32.5,12.9,2.4,0.1,0,0.1,14.6
2017,"30 to 34 years","Rank of leading causes of death",29,29,21,29,29,29,14,29,29,29,29,17,17,29,3,14,21,6,17,21,29,29,4,29,9,29,12,10,29,11,29,21,29,21,21,6,21,21,29,29,29,13,29,8,1,2,5,16,29,17,0
2017,"35 to 44 years","Number of deaths",0,0,2,0,0,0,19,0,0,0,0,22,19,0,1114,22,9,94,1,6,2,0,460,4,96,2,20,41,0,16,0,3,6,1,2,164,4,26,1,0,1,9,1,54,1391,640,71,0,0,3,858
2017,"35 to 44 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.4,0,21.5,0.4,0.2,1.8,0,0.1,0,0,8.9,0.1,1.9,0,0.4,0.8,0,0.3,0,0.1,0.1,0,0,3.2,0.1,0.5,0,0,0,0.2,0,1,26.8,12.3,1.4,0,0,0.1,16.6
2017,"35 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0.5,0.4,0,22.9,0.5,0.2,1.9,0,0.1,0,0,9.5,0.1,2,0,0.4,0.8,0,0.3,0,0.1,0.1,0,0,3.4,0.1,0.5,0,0,0,0.2,0,1.1,28.6,13.2,1.5,0,0,0.1,17.6
2017,"35 to 44 years","Rank of leading causes of death",35,35,26,35,35,35,15,35,35,35,35,12,15,35,2,12,18,7,30,20,26,35,4,22,6,26,14,10,35,17,35,24,20,30,26,5,22,11,30,35,30,18,30,9,1,3,8,35,35,24,0
2017,"35 to 39 years","Number of deaths",0,0,1,0,0,0,9,0,0,0,0,11,9,0,425,8,6,35,1,3,1,0,155,1,35,0,7,20,0,7,0,1,2,1,0,61,0,7,1,0,1,5,1,19,767,319,41,0,0,1,390
2017,"35 to 39 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.5,0.4,0,18.1,0.3,0.3,1.5,0,0.1,0,0,6.6,0,1.5,0,0.3,0.9,0,0.3,0,0,0.1,0,0,2.6,0,0.3,0,0,0,0.2,0,0.8,32.6,13.6,1.7,0,0,0,16.6
2017,"35 to 39 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.4,0,17,0.3,0.2,1.4,0,0.1,0,0,6.2,0,1.4,0,0.3,0.8,0,0.3,0,0,0.1,0,0,2.4,0,0.3,0,0,0,0.2,0,0.8,30.6,12.7,1.6,0,0,0,15.6
2017,"35 to 39 years","Rank of leading causes of death",32,32,22,32,32,32,12,32,32,32,32,11,12,32,2,14,18,7,22,20,22,32,4,22,7,32,15,9,32,15,32,22,21,22,32,5,32,15,22,32,22,19,22,10,1,3,6,32,32,22,0
2017,"40 to 44 years","Number of deaths",0,0,1,0,0,0,10,0,0,0,0,11,10,0,689,14,3,59,0,3,1,0,305,3,61,2,13,21,0,9,0,2,4,0,2,103,4,19,0,0,0,4,0,35,624,321,30,0,0,2,468
2017,"40 to 44 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.4,0,24.3,0.5,0.1,2.1,0,0.1,0,0,10.8,0.1,2.2,0.1,0.5,0.7,0,0.3,0,0.1,0.1,0,0.1,3.6,0.1,0.7,0,0,0,0.1,0,1.2,22,11.3,1.1,0,0,0.1,16.5
2017,"40 to 44 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0.5,0.4,0,29.2,0.6,0.1,2.5,0,0.1,0,0,12.9,0.1,2.6,0.1,0.6,0.9,0,0.4,0,0.1,0.2,0,0.1,4.4,0.2,0.8,0,0,0,0.2,0,1.5,26.4,13.6,1.3,0,0,0.1,19.8
2017,"40 to 44 years","Rank of leading causes of death",30,30,28,30,30,30,15,30,30,30,30,14,15,30,1,12,21,7,30,21,28,30,4,21,6,24,13,10,30,17,30,24,18,30,24,5,18,11,30,30,30,18,30,8,2,3,9,30,30,24,0
2017,"45 to 54 years","Number of deaths",0,0,5,0,0,0,64,0,0,0,0,60,39,0,4271,50,9,311,9,14,7,4,1729,23,321,11,56,143,0,191,0,24,15,1,15,471,4,76,4,1,1,1,4,96,1553,839,68,0,0,6,1814
2017,"45 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.3,0,34.7,0.4,0.1,2.5,0.1,0.1,0.1,0,14,0.2,2.6,0.1,0.5,1.2,0,1.6,0,0.2,0.1,0,0.1,3.8,0,0.6,0,0,0,0,0,0.8,12.6,6.8,0.6,0,0,0,14.7
2017,"45 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,1.3,0,0,0,0,1.2,0.8,0,84.7,1,0.2,6.2,0.2,0.3,0.1,0.1,34.3,0.5,6.4,0.2,1.1,2.8,0,3.8,0,0.5,0.3,0,0.3,9.3,0.1,1.5,0.1,0,0,0,0.1,1.9,30.8,16.6,1.3,0,0,0.1,36
2017,"45 to 54 years","Rank of leading causes of death",37,37,28,37,37,37,13,37,37,37,37,14,17,37,1,16,24,7,24,22,26,29,2,19,6,23,15,9,37,8,37,18,20,33,20,5,29,11,29,33,33,33,29,10,3,4,12,37,37,27,0
2017,"45 to 49 years","Number of deaths",0,0,2,0,0,0,27,0,0,0,0,26,13,0,1397,8,3,112,5,4,1,1,548,5,110,2,23,65,0,43,0,8,6,1,4,162,0,25,3,0,1,0,3,41,735,397,37,0,0,1,706
2017,"45 to 49 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.6,0.3,0,30.9,0.2,0.1,2.5,0.1,0.1,0,0,12.1,0.1,2.4,0,0.5,1.4,0,1,0,0.2,0.1,0,0.1,3.6,0,0.6,0.1,0,0,0,0.1,0.9,16.2,8.8,0.8,0,0,0,15.6
2017,"45 to 49 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,1.1,0,0,0,0,1.1,0.5,0,58.1,0.3,0.1,4.7,0.2,0.2,0,0,22.8,0.2,4.6,0.1,1,2.7,0,1.8,0,0.3,0.2,0,0.2,6.7,0,1,0.1,0,0,0,0.1,1.7,30.6,16.5,1.5,0,0,0,29.4
2017,"45 to 49 years","Rank of leading causes of death",34,34,27,34,34,34,12,34,34,34,34,13,16,34,1,17,24,6,20,22,29,29,3,20,7,27,15,8,34,9,34,17,19,29,22,5,34,14,24,34,29,34,24,10,2,4,11,34,34,29,0
2017,"50 to 54 years","Number of deaths",0,0,3,0,0,0,37,0,0,0,0,34,26,0,2874,42,6,199,4,10,6,3,1181,18,211,9,33,78,0,148,0,16,9,0,11,309,4,51,1,1,0,1,1,55,818,442,31,0,0,5,1108
2017,"50 to 54 years","Percentage of deaths",0,0,0,0,0,0,0.5,0,0,0,0,0.4,0.3,0,36.9,0.5,0.1,2.6,0.1,0.1,0.1,0,15.2,0.2,2.7,0.1,0.4,1,0,1.9,0,0.2,0.1,0,0.1,4,0.1,0.7,0,0,0,0,0,0.7,10.5,5.7,0.4,0,0,0.1,14.2
2017,"50 to 54 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,1.4,0,0,0,0,1.3,1,0,109,1.6,0.2,7.5,0.2,0.4,0.2,0.1,44.8,0.7,8,0.3,1.3,3,0,5.6,0,0.6,0.3,0,0.4,11.7,0.2,1.9,0,0,0,0,0,2.1,31,16.8,1.2,0,0,0.2,42
2017,"50 to 54 years","Rank of leading causes of death",35,35,29,35,35,35,13,35,35,35,35,14,17,35,1,12,24,7,27,21,24,29,2,18,6,22,15,9,35,8,35,19,22,35,20,5,27,11,31,31,35,31,31,10,3,4,16,35,35,26,0
2017,"55 to 64 years","Number of deaths",1,0,12,0,0,1,120,2,0,0,0,138,46,0,13180,143,29,818,15,16,61,72,4992,69,801,33,144,363,2,995,6,61,58,8,31,976,22,183,19,0,4,0,0,177,1490,768,41,1,0,23,3802
2017,"55 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.5,0.2,0,44.3,0.5,0.1,2.8,0.1,0.1,0.2,0.2,16.8,0.2,2.7,0.1,0.5,1.2,0,3.3,0,0.2,0.2,0,0.1,3.3,0.1,0.6,0.1,0,0,0,0,0.6,5,2.6,0.1,0,0,0.1,12.8
2017,"55 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,2.4,0,0,0,0,2.7,0.9,0,260.9,2.8,0.6,16.2,0.3,0.3,1.2,1.4,98.8,1.4,15.9,0.7,2.9,7.2,0,19.7,0.1,1.2,1.1,0.2,0.6,19.3,0.4,3.6,0.4,0,0.1,0,0,3.5,29.5,15.2,0.8,0,0,0.5,75.3
2017,"55 to 64 years","Rank of leading causes of death",37,40,31,40,40,37,15,35,40,40,40,14,21,40,1,13,25,6,30,29,18,16,2,17,7,23,12,9,35,4,33,18,20,32,24,5,27,10,28,40,34,40,40,11,3,8,22,37,40,26,0
2017,"55 to 59 years","Number of deaths",0,0,5,0,0,1,43,1,0,0,0,64,21,0,5344,63,10,334,6,6,17,21,2053,27,319,14,53,151,0,343,0,23,24,1,13,430,11,70,9,0,2,0,0,90,786,434,23,1,0,14,1633
2017,"55 to 59 years","Percentage of deaths",0,0,0,0,0,0,0.3,0,0,0,0,0.5,0.2,0,42.9,0.5,0.1,2.7,0,0,0.1,0.2,16.5,0.2,2.6,0.1,0.4,1.2,0,2.8,0,0.2,0.2,0,0.1,3.5,0.1,0.6,0.1,0,0,0,0,0.7,6.3,3.5,0.2,0,0,0.1,13.1
2017,"55 to 59 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,1.6,0,0,0,0,2.4,0.8,0,199.4,2.4,0.4,12.5,0.2,0.2,0.6,0.8,76.6,1,11.9,0.5,2,5.6,0,12.8,0,0.9,0.9,0,0.5,16,0.4,2.6,0.3,0,0.1,0,0,3.4,29.3,16.2,0.9,0,0,0.5,60.9
2017,"55 to 59 years","Rank of leading causes of death",37,37,31,37,37,33,15,33,37,37,37,12,20,37,1,13,27,7,29,29,22,20,2,16,8,23,14,9,37,6,37,18,17,33,25,5,26,11,28,37,32,37,37,10,3,4,18,33,37,23,0
2017,"60 to 64 years","Number of deaths",1,0,7,0,0,0,77,1,0,0,0,74,25,0,7836,80,19,484,9,10,44,51,2939,42,482,19,91,212,2,652,6,38,34,7,18,546,11,113,10,0,2,0,0,87,704,334,18,0,0,9,2169
2017,"60 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0.4,0.1,0,45.4,0.5,0.1,2.8,0.1,0.1,0.3,0.3,17,0.2,2.8,0.1,0.5,1.2,0,3.8,0,0.2,0.2,0,0.1,3.2,0.1,0.7,0.1,0,0,0,0,0.5,4.1,1.9,0.1,0,0,0.1,12.6
2017,"60 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.3,0,0,0,3.2,0,0,0,0,3.1,1.1,0,330.4,3.4,0.8,20.4,0.4,0.4,1.9,2.2,123.9,1.8,20.3,0.8,3.8,8.9,0.1,27.5,0.3,1.6,1.4,0.3,0.8,23,0.5,4.8,0.4,0,0.1,0,0,3.7,29.7,14.1,0.8,0,0,0.4,91.5
2017,"60 to 64 years","Rank of leading causes of death",36,38,31,38,38,38,14,36,38,38,38,15,21,38,1,13,22,6,29,27,17,16,2,18,7,22,11,9,34,4,33,19,20,31,24,5,26,10,27,38,34,38,38,12,3,8,24,38,38,29,0
2017,"65 to 74 years","Number of deaths",0,0,21,0,1,0,320,0,0,0,0,73,25,0,21508,283,62,1517,22,9,415,406,8589,156,1766,71,280,714,4,2817,22,143,74,12,54,991,51,430,16,10,4,0,1,87,1172,358,22,1,0,28,6849
2017,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.1,0,43.6,0.6,0.1,3.1,0,0,0.8,0.8,17.4,0.3,3.6,0.1,0.6,1.4,0,5.7,0,0.3,0.1,0,0.1,2,0.1,0.9,0,0,0,0,0,0.2,2.4,0.7,0,0,0,0.1,13.9
2017,"65 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.6,0,0,0,9,0,0,0,0,2.1,0.7,0,607.3,8,1.8,42.8,0.6,0.3,11.7,11.5,242.5,4.4,49.9,2,7.9,20.2,0.1,79.5,0.6,4,2.1,0.3,1.5,28,1.4,12.1,0.5,0.3,0.1,0,0,2.5,33.1,10.1,0.6,0,0,0.8,193.4
2017,"65 to 74 years","Rank of leading causes of death",40,40,30,40,37,40,13,40,40,40,40,20,26,40,1,14,22,5,27,34,10,11,2,16,4,21,15,8,35,3,27,17,19,32,23,7,24,9,31,33,35,40,37,18,6,12,27,37,40,25,0
2017,"65 to 69 years","Number of deaths",0,0,12,0,0,0,132,0,0,0,0,45,12,0,9983,100,22,691,12,4,110,102,3821,63,679,26,121,285,1,1106,6,54,33,4,20,524,25,163,6,4,2,0,1,48,570,220,10,0,0,7,2947
2017,"65 to 69 years","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.2,0.1,0,45.4,0.5,0.1,3.1,0.1,0,0.5,0.5,17.4,0.3,3.1,0.1,0.6,1.3,0,5,0,0.2,0.2,0,0.1,2.4,0.1,0.7,0,0,0,0,0,0.2,2.6,1,0,0,0,0,13.4
2017,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0.6,0,0,0,6.6,0,0,0,0,2.3,0.6,0,500.4,5,1.1,34.6,0.6,0.2,5.5,5.1,191.5,3.2,34,1.3,6.1,14.3,0.1,55.4,0.3,2.7,1.7,0.2,1,26.3,1.3,8.2,0.3,0.2,0.1,0,0.1,2.4,28.6,11,0.5,0,0,0.4,147.7
2017,"65 to 69 years","Rank of leading causes of death",38,38,25,38,38,38,11,38,38,38,38,19,25,38,1,15,23,4,25,32,13,14,2,16,5,21,12,8,36,3,30,17,20,32,24,7,22,10,30,32,35,38,36,18,6,9,28,38,38,29,0
2017,"70 to 74 years","Number of deaths",0,0,9,0,1,0,188,0,0,0,0,28,13,0,11525,183,40,826,10,5,305,304,4768,93,1087,45,159,429,3,1711,16,89,41,8,34,467,26,267,10,6,2,0,0,39,602,138,12,1,0,21,3902
2017,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.1,0,0,42,0.7,0.1,3,0,0,1.1,1.1,17.4,0.3,4,0.2,0.6,1.6,0,6.2,0.1,0.3,0.1,0,0.1,1.7,0.1,1,0,0,0,0,0,0.1,2.2,0.5,0,0,0,0.1,14.2
