"Year","Age","Characteristics","Salmonella infections [A01-A02]","Shigellosis and amoebiasis [A03, A06]","Tuberculosis [A16-A19]","Whooping cough [A37]","Scarlet fever and erysipelas [A38, A46]","Meningococcal infection [A39]","Sepsis [A40-A41]","Syphilis [A50-A53]","Acute poliomyelitis [A80]","Arthropod-borne viral encephalitis [A83-A84, A85.2]","Measles [B05]","Viral hepatitis [B15-B19]","Human immunodeficiency virus (HIV) disease [B20-B24]","Malaria [B50-B54]","Malignant neoplasms [C00-C97]","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour [D00-D48]","Anaemias [D50-D64]","Diabetes mellitus [E10-E14]","Nutritional deficiencies [E40-E64]","Meningitis [G00, G03]","Parkinson's disease [G20-G21]","Alzheimer's disease [G30]","Diseases of heart [I00-I09, I11, I13, I20-I51]","Essential hypertension and hypertensive renal disease [I10, I12, I15]","Cerebrovascular diseases [I60-I69]","Atherosclerosis [I70]","Aortic aneurysm and dissection [I71]","Influenza and pneumonia [J09-J18]","Acute bronchitis and bronchiolitis [J20-J21]","Chronic lower respiratory diseases [J40-J47]","Pneumoconioses and chemical effects [J60-J66, J68]","Pneumonitis due to solids and liquids [J69]","Peptic ulcer [K25-K28]","Diseases of appendix [K35-K38]","Hernia [K40-K46]","Chronic liver disease and cirrhosis [K70, K73-K74]","Cholelithiasis and other disorders of gallbladder [K80-K82]","Nephritis, nephrotic syndrome and nephrosis [N00-N07, N17-N19, N25-N27]","Infections of kidney [N10-N12, N13.6, N15.1]","Hyperplasia of prostate [N40]","Inflammatory diseases of female pelvic organs [N70-N76]","Pregnancy, childbirth and the puerperium [O00-O99]","Certain conditions originating in the perinatal period [P00-P96]","Congenital malformations, deformations and chromosomal abnormalities [Q00-Q99]","Accidents (unintentional injuries) [V01-X59, Y85-Y86]","Intentional self-harm (suicide) [X60-X84, Y87.0]","Assault (homicide) [X85-Y09, Y87.1]","Legal intervention [Y35, Y89.0]","Operations of war and their sequelae [Y36, Y89.1]","Complications of medical and surgical care [Y40-Y84, Y88]","Other causes of death"
2017,"55 to 59 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,1.4,0,0,0,0,1.3,0.1,0,197.9,1.9,0.4,8.1,0.2,0.2,0.6,1,38.1,0.5,10.1,0.3,1,5.3,0,11.9,0,0.5,0.7,0,0.6,10.3,0.4,2.3,0.5,0,0.1,0,0,3.3,16,8,0.7,0,0,0.4,47.3
2017,"55 to 59 years","Rank of leading causes of death",33,33,30,33,33,33,13,33,33,33,33,14,30,33,1,12,26,7,28,28,19,16,2,21,6,27,15,9,33,4,33,21,17,33,19,5,24,11,21,0,30,33,33,10,3,8,17,33,33,24,0
2017,"60 to 64 years","Number of deaths",0,0,1,0,0,0,40,0,0,0,0,24,4,0,3581,39,6,158,4,5,19,31,781,13,222,7,25,94,1,315,1,14,14,1,9,175,3,53,8,0,2,0,0,42,208,92,6,0,0,5,903
2017,"60 to 64 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0.3,0.1,0,51.9,0.6,0.1,2.3,0.1,0.1,0.3,0.4,11.3,0.2,3.2,0.1,0.4,1.4,0,4.6,0,0.2,0.2,0,0.1,2.5,0,0.8,0.1,0,0,0,0,0.6,3,1.3,0.1,0,0,0.1,13.1
2017,"60 to 64 years","Age-specific mortality rate per 100,000 population",0,0,0.1,0,0,0,3.3,0,0,0,0,2,0.3,0,298.3,3.2,0.5,13.2,0.3,0.4,1.6,2.6,65.1,1.1,18.5,0.6,2.1,7.8,0.1,26.2,0.1,1.2,1.2,0.1,0.7,14.6,0.2,4.4,0.7,0,0.2,0,0,3.5,17.3,7.7,0.5,0,0,0.4,75.2
2017,"60 to 64 years","Rank of leading causes of death",36,36,32,36,36,36,12,36,36,36,36,16,28,36,1,13,24,7,28,26,17,14,2,20,4,23,15,8,32,3,32,18,18,32,21,6,30,10,22,0,31,36,36,11,5,9,24,36,36,26,0
2017,"65 to 74 years","Number of deaths",0,0,7,0,0,0,148,0,0,0,0,23,2,0,9613,107,28,555,10,3,133,228,2720,69,750,29,84,294,0,1337,0,59,32,6,20,308,25,173,8,0,4,0,0,39,417,72,10,0,0,14,3015
2017,"65 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.7,0,0,0,0,0.1,0,0,47.3,0.5,0.1,2.7,0,0,0.7,1.1,13.4,0.3,3.7,0.1,0.4,1.4,0,6.6,0,0.3,0.2,0,0.1,1.5,0.1,0.9,0,0,0,0,0,0.2,2,0.4,0,0,0,0.1,14.8
2017,"65 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.4,0,0,0,8.1,0,0,0,0,1.3,0.1,0,525.8,5.9,1.5,30.4,0.5,0.2,7.3,12.5,148.8,3.8,41,1.6,4.6,16.1,0,73.1,0,3.2,1.8,0.3,1.1,16.8,1.4,9.5,0.4,0,0.2,0,0,2.1,22.8,3.9,0.5,0,0,0.8,164.9
2017,"65 to 74 years","Rank of leading causes of death",34,34,29,34,34,34,11,34,34,34,34,23,33,34,1,13,21,5,26,32,12,9,2,16,4,20,14,8,34,3,34,17,19,30,24,7,22,10,28,0,31,34,34,18,6,15,26,34,34,25,0
2017,"65 to 69 years","Number of deaths",0,0,5,0,0,0,56,0,0,0,0,16,0,0,4495,40,9,252,4,2,34,55,1104,23,265,9,35,116,0,534,0,25,16,3,9,146,10,71,2,0,2,0,0,24,211,52,3,0,0,3,1246
2017,"65 to 69 years","Percentage of deaths",0,0,0.1,0,0,0,0.6,0,0,0,0,0.2,0,0,50.6,0.5,0.1,2.8,0,0,0.4,0.6,12.4,0.3,3,0.1,0.4,1.3,0,6,0,0.3,0.2,0,0.1,1.6,0.1,0.8,0,0,0,0,0,0.3,2.4,0.6,0,0,0,0,14
2017,"65 to 69 years","Age-specific mortality rate per 100,000 population",0,0,0.5,0,0,0,5.5,0,0,0,0,1.6,0,0,440.1,3.9,0.9,24.7,0.4,0.2,3.3,5.4,108.1,2.3,25.9,0.9,3.4,11.4,0,52.3,0,2.4,1.6,0.3,0.9,14.3,1,7,0.2,0,0.2,0,0,2.3,20.7,5.1,0.3,0,0,0.3,122
2017,"65 to 69 years","Rank of leading causes of death",33,33,25,33,33,33,10,33,33,33,33,19,33,33,1,13,22,5,26,30,15,11,2,18,4,22,14,8,33,3,33,16,19,27,22,7,21,9,30,0,30,33,33,17,6,12,27,33,33,27,0
2017,"70 to 74 years","Number of deaths",0,0,2,0,0,0,92,0,0,0,0,7,2,0,5118,67,19,303,6,1,99,173,1616,46,485,20,49,178,0,803,0,34,16,3,11,162,15,102,6,0,2,0,0,15,206,20,7,0,0,11,1769
2017,"70 to 74 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.1,0,0,44.6,0.6,0.2,2.6,0.1,0,0.9,1.5,14.1,0.4,4.2,0.2,0.4,1.6,0,7,0,0.3,0.1,0,0.1,1.4,0.1,0.9,0.1,0,0,0,0,0.1,1.8,0.2,0.1,0,0,0.1,15.4
2017,"70 to 74 years","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,11.4,0,0,0,0,0.9,0.2,0,634.4,8.3,2.4,37.6,0.7,0.1,12.3,21.4,200.3,5.7,60.1,2.5,6.1,22.1,0,99.5,0,4.2,2,0.4,1.4,20.1,1.9,12.6,0.7,0,0.2,0,0,1.9,25.5,2.5,0.9,0,0,1.4,219.3
2017,"70 to 74 years","Rank of leading causes of death",34,34,30,34,34,34,12,34,34,34,34,25,30,34,1,13,19,5,27,33,11,8,2,15,4,17,14,7,34,3,34,16,20,29,23,9,21,10,27,0,30,34,34,21,6,17,25,34,34,23,0
2017,"75 to 84 years","Number of deaths",1,0,2,0,0,0,282,0,0,0,0,26,1,0,10056,196,62,795,31,7,399,943,5433,191,1902,56,201,819,3,2073,1,158,57,4,51,212,52,394,13,0,3,0,0,18,805,45,7,0,0,22,6192
2017,"75 to 84 years","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0.1,0,0,31.9,0.6,0.2,2.5,0.1,0,1.3,3,17.2,0.6,6,0.2,0.6,2.6,0,6.6,0,0.5,0.2,0,0.2,0.7,0.2,1.3,0,0,0,0,0,0.1,2.6,0.1,0,0,0,0.1,19.6
2017,"75 to 84 years","Age-specific mortality rate per 100,000 population",0.1,0,0.2,0,0,0,27.8,0,0,0,0,2.6,0.1,0,990.9,19.3,6.1,78.3,3.1,0.7,39.3,92.9,535.4,18.8,187.4,5.5,19.8,80.7,0.3,204.3,0.1,15.6,5.6,0.4,5,20.9,5.1,38.8,1.3,0,0.3,0,0,1.8,79.3,4.4,0.7,0,0,2.2,610.1
2017,"75 to 84 years","Rank of leading causes of death",34,37,33,37,37,37,11,37,37,37,37,24,34,37,1,14,17,8,23,28,9,5,2,15,4,19,13,6,31,3,34,16,18,30,21,12,20,10,27,0,31,37,37,26,7,22,28,37,37,25,0
2017,"75 to 79 years","Number of deaths",0,0,0,0,0,0,107,0,0,0,0,16,1,0,5123,80,24,348,14,4,156,276,2126,71,699,24,79,298,2,917,1,58,25,0,16,119,18,154,8,0,1,0,0,13,298,25,5,0,0,8,2418
2017,"75 to 79 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0.1,0,0,37.9,0.6,0.2,2.6,0.1,0,1.2,2,15.7,0.5,5.2,0.2,0.6,2.2,0,6.8,0,0.4,0.2,0,0.1,0.9,0.1,1.1,0.1,0,0,0,0,0.1,2.2,0.2,0,0,0,0.1,17.9
2017,"75 to 79 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,18.4,0,0,0,0,2.7,0.2,0,879.1,13.7,4.1,59.7,2.4,0.7,26.8,47.4,364.8,12.2,119.9,4.1,13.6,51.1,0.3,157.4,0.2,10,4.3,0,2.7,20.4,3.1,26.4,1.4,0,0.2,0,0,2.2,51.1,4.3,0.9,0,0,1.4,414.9
2017,"75 to 79 years","Rank of leading causes of death",34,34,34,34,34,34,12,34,34,34,34,22,31,34,1,13,19,5,24,29,9,8,2,15,4,19,14,6,30,3,31,16,17,34,22,11,21,10,26,0,31,34,34,25,6,17,28,34,34,26,0
2017,"80 to 84 years","Number of deaths",1,0,2,0,0,0,175,0,0,0,0,10,0,0,4933,116,38,447,17,3,243,667,3307,120,1203,32,122,521,1,1156,0,100,32,4,35,93,34,240,5,0,2,0,0,5,507,20,2,0,0,14,3774
2017,"80 to 84 years","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,27.4,0.6,0.2,2.5,0.1,0,1.4,3.7,18.4,0.7,6.7,0.2,0.7,2.9,0,6.4,0,0.6,0.2,0,0.2,0.5,0.2,1.3,0,0,0,0,0,0,2.8,0.1,0,0,0,0.1,21
2017,"80 to 84 years","Age-specific mortality rate per 100,000 population",0.2,0,0.5,0,0,0,40.5,0,0,0,0,2.3,0,0,1141.7,26.8,8.8,103.5,3.9,0.7,56.2,154.4,765.4,27.8,278.4,7.4,28.2,120.6,0.2,267.5,0,23.1,7.4,0.9,8.1,21.5,7.9,55.5,1.2,0,0.5,0,0,1.2,117.3,4.6,0.5,0,0,3.2,873.5
2017,"80 to 84 years","Rank of leading causes of death",33,35,30,35,35,35,11,35,35,35,35,25,35,35,1,14,17,8,23,29,9,5,2,13,3,20,12,6,33,4,35,15,20,28,18,16,19,10,26,0,30,35,35,26,7,22,30,35,35,24,0
2017,"85 and over","Number of deaths",3,0,11,0,0,0,544,0,0,0,0,11,2,0,8602,335,194,1214,78,9,638,3305,14380,575,4667,239,229,2702,20,2560,0,428,100,10,118,130,117,930,49,0,3,0,0,22,2424,22,3,0,0,19,17653
2017,"85 and over","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,13.8,0.5,0.3,1.9,0.1,0,1,5.3,23.1,0.9,7.5,0.4,0.4,4.3,0,4.1,0,0.7,0.2,0,0.2,0.2,0.2,1.5,0.1,0,0,0,0,0,3.9,0,0,0,0,0,28.3
2017,"85 and over","Age-specific mortality rate per 100,000 population",0.6,0,2.1,0,0,0,103.7,0,0,0,0,2.1,0.4,0,1640.1,63.9,37,231.5,14.9,1.7,121.6,630.1,2741.7,109.6,889.8,45.6,43.7,515.2,3.8,488.1,0,81.6,19.1,1.9,22.5,24.8,22.3,177.3,9.3,0,0.6,0,0,4.2,462.2,4.2,0.6,0,0,3.6,3365.7
2017,"85 and over","Rank of leading causes of death",32,36,28,36,36,36,12,36,36,36,36,28,35,36,2,14,17,8,22,31,10,4,1,11,3,15,16,5,26,6,36,13,21,30,19,18,20,9,23,0,32,36,36,24,7,24,32,36,36,27,0
2017,"85 to 89 years","Number of deaths",0,0,4,0,0,0,216,0,0,0,0,7,1,0,4561,144,60,547,26,5,342,1138,5009,154,1665,69,102,813,7,1162,0,141,44,5,47,79,43,368,20,0,1,0,0,13,844,13,1,0,0,11,6029
2017,"85 to 89 years","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,19.3,0.6,0.3,2.3,0.1,0,1.4,4.8,21.1,0.7,7,0.3,0.4,3.4,0,4.9,0,0.6,0.2,0,0.2,0.3,0.2,1.6,0.1,0,0,0,0,0.1,3.6,0.1,0,0,0,0,25.4
2017,"85 to 89 years","Age-specific mortality rate per 100,000 population",0,0,1.3,0,0,0,70,0,0,0,0,2.3,0.3,0,1478.2,46.7,19.4,177.3,8.4,1.6,110.8,368.8,1623.4,49.9,539.6,22.4,33.1,263.5,2.3,376.6,0,45.7,14.3,1.6,15.2,25.6,13.9,119.3,6.5,0,0.3,0,0,4.2,273.5,4.2,0.3,0,0,3.6,1953.9
2017,"85 to 89 years","Rank of leading causes of death",35,35,31,35,35,35,11,35,35,35,35,27,32,35,2,13,18,8,22,29,10,5,1,12,3,17,15,7,27,4,35,14,20,29,19,16,21,9,23,0,32,35,35,24,6,24,32,35,35,26,0
2017,"90 years and over","Number of deaths",3,0,7,0,0,0,328,0,0,0,0,4,1,0,4041,191,134,667,52,4,296,2167,9371,421,3002,170,127,1889,13,1398,0,287,56,5,71,51,74,562,29,0,2,0,0,9,1580,9,2,0,0,8,11624
2017,"90 years and over","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,10.5,0.5,0.3,1.7,0.1,0,0.8,5.6,24.2,1.1,7.8,0.4,0.3,4.9,0,3.6,0,0.7,0.1,0,0.2,0.1,0.2,1.5,0.1,0,0,0,0,0,4.1,0,0,0,0,0,30.1
2017,"90 years and over","Age-specific mortality rate per 100,000 population",1.4,0,3.2,0,0,0,151.9,0,0,0,0,1.9,0.5,0,1871.4,88.5,62.1,308.9,24.1,1.9,137.1,1003.5,4339.7,195,1390.2,78.7,58.8,874.8,6,647.4,0,132.9,25.9,2.3,32.9,23.6,34.3,260.3,13.4,0,0.9,0,0,4.2,731.7,4.2,0.9,0,0,3.7,5383
2017,"90 years and over","Rank of leading causes of death",32,36,28,36,36,36,11,36,36,36,36,30,35,36,2,14,16,8,21,30,12,4,1,10,3,15,17,5,24,7,36,13,20,29,19,22,18,9,23,0,33,36,36,25,6,25,33,36,36,27,0
2018,"All ages","Number of deaths",3,0,35,1,0,5,1223,2,0,0,0,119,30,0,37432,799,311,3047,154,37,1233,4330,24482,891,7736,301,626,4575,34,6562,5,676,211,18,221,1302,240,1881,97,0,17,32,437,513,5580,931,99,1,0,87,32907
2018,"All ages","Percentage of deaths",0,0,0,0,0,0,0.9,0,0,0,0,0.1,0,0,26.9,0.6,0.2,2.2,0.1,0,0.9,3.1,17.6,0.6,5.6,0.2,0.4,3.3,0,4.7,0,0.5,0.2,0,0.2,0.9,0.2,1.4,0.1,0,0,0,0.3,0.4,4,0.7,0.1,0,0,0.1,23.6
2018,"All ages","Age-specific mortality rate per 100,000 population",0,0,0.2,0,0,0,6.6,0,0,0,0,0.6,0.2,0,200.9,4.3,1.7,16.4,0.8,0.2,6.6,23.2,131.4,4.8,41.5,1.6,3.4,24.5,0.2,35.2,0,3.6,1.1,0.1,1.2,7,1.3,10.1,0.5,0,0.1,0.2,2.3,2.8,29.9,5,0.5,0,0,0.5,176.6
2018,"All ages","Rank of leading causes of death",39,43,31,41,43,37,12,40,43,43,43,26,34,43,1,15,20,8,25,30,11,7,2,14,3,21,17,6,32,4,37,16,24,35,23,10,22,9,28,0,36,33,19,18,5,13,27,41,43,29,0
2018,"1 to 14 years","Number of deaths",0,0,0,0,0,0,3,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,9,1,0,0,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,25,53,24,7,0,0,0,107
2018,"1 to 14 years","Percentage of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0.3,0,0,0,0,0,0,3.1,0.3,0,0,0,4.1,0.3,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0.7,8.5,18,8.2,2.4,0,0,0,36.4
2018,"1 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,1.9,0.9,0.3,0,0,0,3.9
2018,"1 to 14 years","Rank of leading causes of death",15,15,15,15,15,15,8,15,15,15,15,15,15,15,2,10,15,15,15,15,15,15,6,10,15,15,15,5,10,10,15,15,10,15,15,15,15,15,15,0,15,15,9,3,1,4,7,15,15,15,0
2018,"1 to 4 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,3,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,14,17,0,2,0,0,0,55
2018,"1 to 4 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8,0,0,0,0,0,0,2.4,0.8,0,0,0,5.6,0.8,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,1.6,11.2,13.6,0,1.6,0,0,0,44
2018,"1 to 4 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.1,0,0,0,0,0,0,0.4,0.1,0,0,0,0.9,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,1.8,2.2,0,0.3,0,0,0,7.2
2018,"1 to 4 years","Rank of leading causes of death",13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,8,13,13,13,13,13,13,5,8,13,13,13,4,8,8,13,13,8,13,13,13,13,13,13,0,13,13,6,3,2,13,6,13,13,13,0
2018,"5 to 9 years","Number of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,2,0,0,0,27
2018,"5 to 9 years","Percentage of deaths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,0,0,0,0,0,0,0,2.7,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,27,0,2.7,0,0,0,36.5
2018,"5 to 9 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0.2,0,0,0,2.7
2018,"5 to 9 years","Rank of leading causes of death",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,5,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,3,1,7,5,7,7,7,0
2018,"10 to 14 years","Number of deaths",0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,3,0,0,0,25
2018,"10 to 14 years","Percentage of deaths",0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,4.2,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,16.8,25.3,3.2,0,0,0,26.3
2018,"10 to 14 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.6,2.5,0.3,0,0,0,2.6
2018,"10 to 14 years","Rank of leading causes of death",9,9,9,9,9,9,6,9,9,9,9,9,9,9,3,9,9,9,9,9,9,9,5,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,4,2,1,6,9,9,9,0
2018,"15 to 24","Number of deaths",0,0,0,0,0,1,4,0,0,0,0,0,0,0,50,3,3,9,0,0,0,0,15,0,4,0,0,5,0,3,0,1,0,0,0,5,0,2,1,0,1,3,0,15,193,151,15,0,0,0,177
2018,"15 to 24","Percentage of deaths",0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,7.6,0.5,0.5,1.4,0,0,0,0,2.3,0,0.6,0,0,0.8,0,0.5,0,0.2,0,0,0,0.8,0,0.3,0.2,0,0.2,0.5,0,2.3,29.2,22.8,2.3,0,0,0,26.8
2018,"15 to 24","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,2.3,0.1,0.1,0.4,0,0,0,0,0.7,0,0.2,0,0,0.2,0,0.1,0,0,0,0,0,0.2,0,0.1,0,0,0,0.1,0,0.7,8.8,6.9,0.7,0,0,0,8.1
2018,"15 to 24","Rank of leading causes of death",21,21,21,21,21,17,10,21,21,21,21,21,21,21,3,12,12,7,21,21,21,21,4,21,10,21,21,8,21,12,21,17,21,21,21,8,21,16,17,0,17,12,21,4,1,2,4,21,21,21,0
2018,"15 to 19 years","Number of deaths",0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,1,2,3,0,0,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,67,57,4,0,0,0,56
2018,"15 to 19 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,9.5,0.4,0.9,1.3,0,0,0,0,2.2,0,0.9,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,3.9,28.9,24.6,1.7,0,0,0,24.1
2018,"15 to 19 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2.2,0.1,0.2,0.3,0,0,0,0,0.5,0,0.2,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,6.5,5.6,0.4,0,0,0,5.5
2018,"15 to 19 years","Rank of leading causes of death",15,15,15,15,15,15,10,15,15,15,15,15,15,15,3,10,8,7,15,15,15,15,5,15,8,15,15,10,15,10,15,15,15,15,15,15,15,15,15,0,15,10,15,4,1,2,6,15,15,15,0
2018,"20 to 24 years","Number of deaths",0,0,0,0,0,1,3,0,0,0,0,0,0,0,28,2,1,6,0,0,0,0,10,0,2,0,0,4,0,2,0,1,0,0,0,5,0,2,1,0,1,2,0,6,126,94,11,0,0,0,121
2018,"20 to 24 years","Percentage of deaths",0,0,0,0,0,0.2,0.7,0,0,0,0,0,0,0,6.5,0.5,0.2,1.4,0,0,0,0,2.3,0,0.5,0,0,0.9,0,0.5,0,0.2,0,0,0,1.2,0,0.5,0.2,0,0.2,0.5,0,1.4,29.4,21.9,2.6,0,0,0,28.2
2018,"20 to 24 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,2.4,0.2,0.1,0.5,0,0,0,0,0.9,0,0.2,0,0,0.3,0,0.2,0,0.1,0,0,0,0.4,0,0.2,0.1,0,0.1,0.2,0,0.5,10.8,8.1,0.9,0,0,0,10.4
2018,"20 to 24 years","Rank of leading causes of death",21,21,21,21,21,16,10,21,21,21,21,21,21,21,3,11,16,6,21,21,21,21,5,21,11,21,21,9,21,11,21,16,21,21,21,8,21,11,16,0,16,11,21,6,1,2,4,21,21,21,0
2018,"25 to 34 years","Number of deaths",0,0,0,0,0,0,7,0,0,0,0,0,1,0,197,5,4,20,0,4,0,0,47,0,10,0,1,15,0,5,1,0,2,0,0,30,1,0,0,0,0,15,0,18,306,144,26,1,0,1,369
2018,"25 to 34 years","Percentage of deaths",0,0,0,0,0,0,0.6,0,0,0,0,0,0.1,0,16,0.4,0.3,1.6,0,0.3,0,0,3.8,0,0.8,0,0.1,1.2,0,0.4,0.1,0,0.2,0,0,2.4,0.1,0,0,0,0,1.2,0,1.5,24.9,11.7,2.1,0.1,0,0.1,30
2018,"25 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,7.9,0.2,0.2,0.8,0,0.2,0,0,1.9,0,0.4,0,0,0.6,0,0.2,0,0,0.1,0,0,1.2,0,0,0,0,0,0.6,0,0.7,12.2,5.7,1,0,0,0,14.7
2018,"25 to 34 years","Rank of leading causes of death",24,24,24,24,24,24,12,24,24,24,24,24,18,24,2,13,15,7,24,15,24,24,4,24,11,24,18,9,24,13,18,24,17,24,24,5,18,24,24,0,24,9,24,8,1,3,6,18,24,18,0
2018,"25 to 29 years","Number of deaths",0,0,0,0,0,0,2,0,0,0,0,0,0,0,69,3,1,9,0,2,0,0,23,0,1,0,1,4,0,3,1,0,0,0,0,9,1,0,0,0,0,2,0,10,162,76,11,0,0,1,174
2018,"25 to 29 years","Percentage of deaths",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,12.2,0.5,0.2,1.6,0,0.4,0,0,4.1,0,0.2,0,0.2,0.7,0,0.5,0.2,0,0,0,0,1.6,0.2,0,0,0,0,0.4,0,1.8,28.7,13.5,1.9,0,0,0.2,30.8
2018,"25 to 29 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,5.5,0.2,0.1,0.7,0,0.2,0,0,1.8,0,0.1,0,0.1,0.3,0,0.2,0.1,0,0,0,0,0.7,0.1,0,0,0,0,0.2,0,0.8,13,6.1,0.9,0,0,0.1,14
2018,"25 to 29 years","Rank of leading causes of death",21,21,21,21,21,21,12,21,21,21,21,21,21,21,3,10,15,7,21,12,21,21,4,21,15,21,15,9,21,10,15,21,21,21,21,7,15,21,21,0,21,12,21,6,1,2,5,21,21,15,0
2018,"30 to 34 years","Number of deaths",0,0,0,0,0,0,5,0,0,0,0,0,1,0,128,2,3,11,0,2,0,0,24,0,9,0,0,11,0,2,0,0,2,0,0,21,0,0,0,0,0,13,0,8,144,68,15,1,0,0,195
2018,"30 to 34 years","Percentage of deaths",0,0,0,0,0,0,0.8,0,0,0,0,0,0.2,0,19.2,0.3,0.5,1.7,0,0.3,0,0,3.6,0,1.4,0,0,1.7,0,0.3,0,0,0.3,0,0,3.2,0,0,0,0,0,2,0,1.2,21.7,10.2,2.3,0.2,0,0,29.3
2018,"30 to 34 years","Age-specific mortality rate per 100,000 population",0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,10.2,0.2,0.2,0.9,0,0.2,0,0,1.9,0,0.7,0,0,0.9,0,0.2,0,0,0.2,0,0,1.7,0,0,0,0,0,1,0,0.6,11.4,5.4,1.2,0.1,0,0,15.5
2018,"30 to 34 years","Rank of leading causes of death",20,20,20,20,20,20,12,20,20,20,20,20,18,20,2,14,13,8,20,14,20,20,4,20,10,20,20,8,20,14,20,20,14,20,20,5,20,20,20,0,20,7,20,11,1,3,6,18,20,20,0
2018,"35 to 44 years","Number of deaths",0,0,2,0,0,0,8,0,0,0,0,1,12,0,598,12,1,42,0,1,0,0,122,1,41,1,1,27,0,8,0,3,3,0,0,88,1,7,1,0,1,12,0,17,278,139,13,0,0,1,476
